dialog_id,speaker,utterance_id,text
44,agent,14,Pickup or delivery?
44,customer,15,Pickup.
44,agent,16,You’re all set.
44,customer,17,Thank you.
45,agent,0,"Hi, thanks for calling."
45,customer,1,"Hey, can I order some food?"
45,customer,2,I’ll take one fries.
45,agent,3,All right.
45,agent,4,Anything else?
45,customer,5,I’ll take one onion rings.
45,agent,6,I’ve got that.
45,agent,7,Next item?
45,customer,8,I’ll take one caesar salad.
45,agent,9,I’ve got that.
45,agent,10,What else can I get you?
45,customer,11,I’ll take one grilled chicken sandwich.
45,agent,12,Sure.
45,agent,13,What else can I get you?
45,customer,14,One second.
45,customer,15,I’ll take one chicken tenders.
45,agent,16,Sure.
45,customer,17,I think that’s all.
45,agent,18,Pickup or delivery?
45,customer,19,Delivery.
45,agent,20,You’re all set.
45,customer,21,Thank you.
46,agent,0,"Good evening, how can I help you?"
46,customer,1,"Hi, I’d like to place an order."
46,customer,2,I’ll take one pork dumplings.
46,agent,3,Sounds good.
46,agent,4,Keep going.
46,customer,5,I’ll take one general tso chicken.
46,agent,6,Added.
46,agent,7,Next item?
46,customer,8,I’ll take one hot and sour soup.
46,agent,9,No problem.
46,customer,10,That should do it.
46,agent,11,Pickup or delivery?
46,customer,12,Pickup.
46,agent,13,That’ll be ready shortly.
46,customer,14,Thank you.
47,agent,0,Thank you for calling.
47,customer,1,"Hey, can I order some food?"
47,customer,2,I’ll take one vegetable fried rice.
47,agent,3,No problem.
47,agent,4,Keep going.
47,customer,5,I’ll take one pork dumplings.
47,agent,6,All right.
47,agent,7,What else can I get you?
47,customer,8,I’ll take one sesame chicken.
47,agent,9,Sounds good.
47,customer,10,That should do it.
47,agent,11,Pickup or delivery?
47,customer,12,Pickup.
47,agent,13,"Thanks, we’ll take care of it."
47,customer,14,Thank you.
48,agent,0,Thank you for calling.
48,customer,1,"Hi, I’d like to place an order."
48,customer,2,I’ll take one fettuccine alfredo.
48,agent,3,Added.
48,customer,4,I’ll take one caesar salad.
48,agent,5,Added.
48,agent,6,Go ahead.
48,customer,7,I’ll take one garlic knots.
48,agent,8,Okay.
48,customer,9,"Actually, hang on."
48,customer,10,I’ll take one spaghetti and meatballs.
48,agent,11,I’ve got that.
48,customer,12,"Yep, that’s it."
48,agent,13,Pickup or delivery?
48,customer,14,Delivery.
48,agent,15,"Thanks, we’ll take care of it."
48,customer,16,Thank you.
49,agent,0,"Hello, restaurant speaking."
49,customer,1,"Hey, can I order some food?"
49,customer,2,"Actually, hang on."
49,customer,3,I’ll take one ten pieces nigiri and one sushi maki.
49,agent,4,No problem.
49,agent,5,This comes with miso soup or salad. Which would you like?
49,customer,6,Medium.
49,agent,7,What else can I get you?
49,customer,8,"Actually, hang on."
49,customer,9,I’ll take one shio garlic ramen.
49,agent,10,Added.
49,agent,11,Keep going.
49,customer,12,I’ll take one california roll.
49,agent,13,I’ve got that.
49,agent,14,What else can I get you?
49,customer,15,"Uh, let me think."
49,customer,16,I’ll take one eel cucumber roll.
49,agent,17,All right.
49,customer,18,One second.
49,customer,19,I’ll take one tempura vegetable appetizer.
49,agent,20,Okay.
49,agent,21,Anything else?
49,customer,22,I’ll take one salmon poke bowl.
49,agent,23,Gotcha.
49,customer,24,Sorry—
49,customer,25,I’ll take one eel poke bowl.
49,agent,26,Okay.
49,customer,27,"Yep, that’s it."
49,agent,28,Pickup or delivery?
49,customer,29,Pickup.
49,agent,30,You’re all set.
49,customer,31,Thank you.
50,agent,0,"Good evening, how can I help you?"
50,customer,1,"Hi, I’d like to place an order."
50,customer,2,I’ll take one caesar salad.
50,agent,3,Gotcha.
50,customer,4,I’ll take one lasagna.
50,agent,5,Sounds good.
50,agent,6,Keep going.
50,customer,7,I’ll take one penne vodka.
50,agent,8,I’ve got that.
50,agent,9,Keep going.
50,customer,10,I’ll take one spaghetti and meatballs.
50,agent,11,All right.
50,agent,12,What else can I get you?
50,customer,13,"Uh, let me think."
50,customer,14,I’ll take one chicken parmesan.
50,agent,15,Gotcha.
50,customer,16,I’ll take one eggplant rollatini.
50,agent,17,Sure.
50,customer,18,I’ll take one garlic knots.
50,agent,19,Okay.
50,customer,20,That should do it.
50,agent,21,Pickup or delivery?
50,customer,22,Pickup.
50,agent,23,That’ll be ready shortly.
50,customer,24,Thank you.
51,agent,0,"Hello, restaurant speaking."
51,customer,1,"Hi, I’d like to place an order."
51,customer,2,I’ll take one rice and beans.
51,agent,3,Okay.
51,agent,4,Anything else?
51,customer,5,I’ll take one guacamole and chips.
51,agent,6,Okay.
51,customer,7,I’ll take one carnitas tacos.
51,agent,8,Sure.
51,agent,9,What else can I get you?
51,customer,10,I’ll take one chicken tacos.
51,agent,11,Added.
51,agent,12,Next item?
51,customer,13,I’ll take one steak burrito.
51,agent,14,Sure.
51,customer,15,I’ll take one chicken enchiladas.
51,agent,16,Sounds good.
51,customer,17,I’ll take one cheese quesadilla.
51,agent,18,Okay.
51,customer,19,"Yep, that’s it."
51,agent,20,Pickup or delivery?
51,customer,21,Pickup.
51,agent,22,We’ll get started on that.
51,customer,23,Thank you.
52,agent,0,"Hello, restaurant speaking."
52,customer,1,"Hi, I’d like to place an order."
52,customer,2,I’ll take one buffalo chicken pizza.
52,agent,3,Sure.
52,agent,4,What else can I get you?
52,customer,5,I’ll take one pepperoni pizza.
52,agent,6,Sounds good.
52,customer,7,I’ll take one meat lovers pizza.
52,agent,8,I’ve got that.
52,agent,9,What else can I get you?
52,customer,10,I’ll take one veggie pizza.
52,customer,11,"Yep, that’s it."
52,agent,12,Pickup or delivery?
52,customer,13,Delivery.
52,agent,14,"Thanks, we’ll take care of it."
52,customer,15,Thank you.
53,agent,0,"Hi, thanks for calling."
53,customer,1,"Hello, I need to order dinner."
53,customer,2,I’ll take one tempura vegetable appetizer.
53,agent,3,Sure.
53,agent,4,Next item?
53,customer,5,I’ll take one sunset.
53,agent,6,Sounds good.
53,customer,7,I’ll take one hackettstown roll.
53,customer,8,I’ll take one tonkotsu ramen.
53,agent,9,Gotcha.
53,customer,10,That’s everything.
53,agent,11,Pickup or delivery?
53,customer,12,Delivery.
53,agent,13,You’re all set.
53,customer,14,Thank you.
54,agent,0,Thank you for calling.
54,customer,1,I’m calling in an order.
54,customer,2,One second.
54,customer,3,I’ll take one bacon burger.
54,agent,4,Sure.
54,agent,5,What else can I get you?
54,customer,6,I’ll take one chicken tenders.
54,agent,7,Gotcha.
54,agent,8,Next item?
54,customer,9,I’ll take one grilled chicken sandwich.
54,agent,10,All right.
54,agent,11,What else can I get you?
54,customer,12,I’ll take one caesar salad.
54,agent,13,Go ahead.
54,customer,14,I’ll take one onion rings.
54,agent,15,No problem.
54,customer,16,Sorry—
54,customer,17,I’ll take one fries.
54,agent,18,Sounds good.
54,agent,19,Keep going.
54,customer,20,I’ll take one milkshake.
54,agent,21,Okay.
54,customer,22,That’s everything.
54,agent,23,Pickup or delivery?
54,customer,24,Delivery.
54,agent,25,We’ll get started on that.
54,customer,26,Thank you.
55,agent,0,"Hello, restaurant speaking."
55,customer,1,"Hello, I need to order dinner."
55,customer,2,I’ll take one chicken parmesan.
55,agent,3,Added.
55,customer,4,I’ll take one penne vodka.
55,agent,5,Added.
55,agent,6,Go ahead.
55,customer,7,I’ll take one eggplant rollatini.
55,agent,8,Added.
55,agent,9,Next item?
55,customer,10,I’ll take one fettuccine alfredo.
55,agent,11,Sure.
55,agent,12,Next item?
55,customer,13,I’ll take one lasagna.
55,agent,14,Okay.
55,customer,15,That should do it.
55,agent,16,Pickup or delivery?
55,customer,17,Pickup.
55,agent,18,That’ll be ready shortly.
55,customer,19,Thank you.
56,agent,0,"Good evening, how can I help you?"
56,customer,1,"Hey, can I order some food?"
56,customer,2,I’ll take one steak burrito.
56,agent,3,All right.
56,customer,4,I’ll take one chicken enchiladas.
56,agent,5,No problem.
56,agent,6,Go ahead.
56,customer,7,I’ll take one chicken tacos.
56,agent,8,No problem.
56,agent,9,What else can I get you?
56,customer,10,I’ll take one carnitas tacos.
56,agent,11,Sure.
56,agent,12,Anything else?
56,customer,13,I’ll take one rice and beans.
56,agent,14,All right.
56,agent,15,Next item?
56,customer,16,I’ll take one cheese quesadilla.
56,agent,17,No problem.
56,customer,18,That’s everything.
56,agent,19,Pickup or delivery?
56,customer,20,Pickup.
56,agent,21,We’ll get started on that.
56,customer,22,Thank you.
57,agent,0,"Good evening, how can I help you?"
57,customer,1,I’m calling in an order.
57,customer,2,I’ll take one guacamole and chips.
57,agent,3,No problem.
57,agent,4,Anything else?
57,customer,5,I’ll take one chicken tacos.
57,agent,6,Sure.
57,agent,7,Anything else?
57,customer,8,I’ll take one cheese quesadilla.
57,agent,9,Sure.
57,agent,10,Next item?
57,customer,11,"Actually, hang on."
57,customer,12,I’ll take one rice and beans.
57,agent,13,All right.
57,agent,14,What else can I get you?
57,customer,15,I’ll take one steak burrito.
57,agent,16,No problem.
57,customer,17,I’ll take one carnitas tacos.
57,agent,18,Sounds good.
57,customer,19,That’s everything.
57,agent,20,Pickup or delivery?
57,customer,21,Delivery.
57,agent,22,"Thanks, we’ll take care of it."
57,customer,23,Thank you.
58,agent,0,Thank you for calling.
58,customer,1,"Hello, I need to order dinner."
58,customer,2,I’ll take one salmon avocado roll.
58,agent,3,Okay.
58,agent,4,Keep going.
58,customer,5,I’ll take one house poke bowl.
58,agent,6,I’ve got that.
58,customer,7,That’s everything.
58,agent,8,Pickup or delivery?
58,customer,9,Delivery.
58,agent,10,That’ll be ready shortly.
58,customer,11,Thank you.
59,agent,0,Thank you for calling.
59,customer,1,I’m calling in an order.
59,customer,2,I’ll take one pork dumplings.
59,agent,3,Gotcha.
59,agent,4,What else can I get you?
59,customer,5,I’ll take one sesame chicken.
59,agent,6,Sure.
59,customer,7,"Yep, that’s it."
59,agent,8,Pickup or delivery?
59,customer,9,Pickup.
59,agent,10,We’ll get started on that.
59,customer,11,Thank you.
60,agent,0,"Hi, thanks for calling."
60,customer,1,"Hey, can I order some food?"
60,customer,2,I’ll take one carnitas tacos.
60,agent,3,I’ve got that.
60,agent,4,Next item?
60,customer,5,I’ll take one guacamole and chips.
60,agent,6,No problem.
60,customer,7,I’ll take one rice and beans.
60,agent,8,Gotcha.
60,agent,9,What else can I get you?
60,customer,10,One second.
60,customer,11,I’ll take one chicken enchiladas.
60,agent,12,No problem.
60,customer,13,"Yep, that’s it."
60,agent,14,Pickup or delivery?
60,customer,15,Delivery.
60,agent,16,We’ll get started on that.
60,customer,17,Thank you.
61,agent,0,"Hi, thanks for calling."
61,customer,1,I’m calling in an order.
61,customer,2,I’ll take one margherita pizza.
61,agent,3,All right.
61,customer,4,I’ll take one veggie pizza.
61,agent,5,Anything else?
61,customer,6,I’ll take one garlic bread.
61,agent,7,Okay.
61,customer,8,I’ll take one meat lovers pizza.
61,agent,9,Okay.
61,agent,10,Next item?
61,customer,11,I’ll take one large cheese pizza.
61,agent,12,Sure.
61,agent,13,Keep going.
61,customer,14,I’ll take one buffalo chicken pizza.
61,agent,15,Sure.
61,agent,16,Keep going.
61,customer,17,I’ll take one calzone.
61,agent,18,All right.
61,customer,19,"Yep, that’s it."
61,agent,20,Pickup or delivery?
61,customer,21,Pickup.
61,agent,22,"Thanks, we’ll take care of it."
61,customer,23,Thank you.
62,agent,0,"Hi, thanks for calling."
62,customer,1,"Hey, can I order some food?"
62,customer,2,I’ll take one chicken tenders.
62,agent,3,Added.
62,agent,4,Anything else?
62,customer,5,One second.
62,customer,6,I’ll take one grilled chicken sandwich.
62,agent,7,Added.
62,agent,8,Next item?
62,customer,9,I’ll take one fries.
62,agent,10,What else can I get you?
62,customer,11,I’ll take one cheeseburger.
62,agent,12,Okay.
62,agent,13,What else can I get you?
62,customer,14,"Actually, hang on."
62,customer,15,I’ll take one bacon burger.
62,agent,16,No problem.
62,agent,17,What else can I get you?
62,customer,18,I’ll take one caesar salad.
62,customer,19,That should do it.
62,agent,20,Pickup or delivery?
62,customer,21,Delivery.
62,agent,22,"Thanks, we’ll take care of it."
62,customer,23,Thank you.
63,agent,0,"Good evening, how can I help you?"
63,customer,1,"Hey, can I order some food?"
63,customer,2,I’ll take one cheeseburger.
63,agent,3,I’ve got that.
63,agent,4,Keep going.
63,customer,5,Sorry—
63,customer,6,I’ll take one onion rings.
63,agent,7,Gotcha.
63,agent,8,What else can I get you?
63,customer,9,I’ll take one milkshake.
63,agent,10,All right.
63,agent,11,Next item?
63,customer,12,I’ll take one caesar salad.
63,agent,13,I’ve got that.
63,agent,14,What else can I get you?
63,customer,15,Sorry—
63,customer,16,I’ll take one grilled chicken sandwich.
63,agent,17,Okay.
63,agent,18,Go ahead.
63,customer,19,I’ll take one fries.
63,agent,20,Gotcha.
63,customer,21,"Yep, that’s it."
63,agent,22,Pickup or delivery?
63,customer,23,Pickup.
63,agent,24,That’ll be ready shortly.
63,customer,25,Thank you.
64,agent,0,"Hello, restaurant speaking."
64,customer,1,"Hey, can I order some food?"
64,customer,2,I’ll take one buffalo chicken pizza.
64,customer,3,One second.
64,customer,4,I’ll take one pepperoni pizza.
64,agent,5,Added.
64,customer,6,That should do it.
64,agent,7,Pickup or delivery?
64,customer,8,Pickup.
64,agent,9,You’re all set.
64,customer,10,Thank you.
65,agent,0,"Hello, restaurant speaking."
65,customer,1,"Hey, can I order some food?"
65,customer,2,I’ll take one salmon roll.
65,agent,3,Gotcha.
65,agent,4,Anything else?
65,customer,5,I’ll take one diet coke.
65,agent,6,Okay.
65,agent,7,What else can I get you?
65,customer,8,I’ll take one beef tataki appetizer.
65,agent,9,Sure.
65,agent,10,Keep going.
65,customer,11,I’ll take one tuna poke bowl.
65,agent,12,Sounds good.
65,customer,13,I think that’s all.
65,agent,14,Pickup or delivery?
65,customer,15,Delivery.
65,agent,16,You’re all set.
65,customer,17,Thank you.
66,agent,0,Thank you for calling.
66,customer,1,"Hello, I need to order dinner."
66,customer,2,Sorry—
66,customer,3,I’ll take one grilled chicken sandwich.
66,agent,4,Gotcha.
66,customer,5,I’ll take one fries.
66,agent,6,Keep going.
66,customer,7,Sorry—
66,customer,8,I’ll take one cheeseburger.
66,agent,9,Added.
66,customer,10,That should do it.
66,agent,11,Pickup or delivery?
66,customer,12,Delivery.
66,agent,13,You’re all set.
66,customer,14,Thank you.
67,agent,0,"Good evening, how can I help you?"
67,customer,1,"Hey, can I order some food?"
67,customer,2,I’ll take one twelve pieces sashimi.
67,agent,3,This comes with miso soup or salad. Which would you like?
67,customer,4,Medium.
67,agent,5,Anything else?
67,customer,6,I’ll take one shumai six pieces.
67,agent,7,Gotcha.
67,customer,8,I’ll take one sashimi appetizer.
67,agent,9,No problem.
67,customer,10,That’s everything.
67,agent,11,Pickup or delivery?
67,customer,12,Delivery.
67,agent,13,We’ll get started on that.
67,customer,14,Thank you.
68,agent,0,"Good evening, how can I help you?"
68,customer,1,"Hello, I need to order dinner."
68,customer,2,I’ll take one grilled chicken sandwich.
68,agent,3,All right.
68,customer,4,One second.
68,customer,5,I’ll take one cheeseburger.
68,agent,6,All right.
68,customer,7,That should do it.
68,agent,8,Pickup or delivery?
68,customer,9,Pickup.
68,agent,10,We’ll get started on that.
68,customer,11,Thank you.
69,agent,0,"Hi, thanks for calling."
69,customer,1,"Hi, I’d like to place an order."
69,customer,2,"Actually, hang on."
69,customer,3,I’ll take one bacon burger.
69,agent,4,I’ve got that.
69,agent,5,What else can I get you?
69,customer,6,I’ll take one cheeseburger.
69,agent,7,Sure.
69,agent,8,Keep going.
69,customer,9,Sorry—
69,customer,10,I’ll take one grilled chicken sandwich.
69,agent,11,No problem.
69,customer,12,That’s everything.
69,agent,13,Pickup or delivery?
69,customer,14,Delivery.
69,agent,15,You’re all set.
69,customer,16,Thank you.
70,agent,0,Thank you for calling.
70,customer,1,I’m calling in an order.
70,customer,2,I’ll take one pork dumplings.
70,agent,3,Sure.
70,customer,4,I’ll take one vegetable fried rice.
70,agent,5,Added.
70,agent,6,Anything else?
70,customer,7,I’ll take one beef with broccoli.
70,agent,8,Sounds good.
70,agent,9,Anything else?
70,customer,10,I’ll take one general tso chicken.
70,agent,11,All right.
70,agent,12,Go ahead.
70,customer,13,I’ll take one shrimp lo mein.
70,agent,14,All right.
70,customer,15,"Yep, that’s it."
